"","Country","Year","Sector","Gas","Unit","Emissions","EU","lag","percent_change","Population","avg_pop","avg_emissions"
"2616","Bulgaria","1930","Total excluding LULUCF","CO2","MtCO₂e",3.47,1,3.53,-1.7,6003113,5827069.27218935,23.7948520710059
"2617","Bulgaria","1931","Total excluding LULUCF","CO2","MtCO₂e",3.34,1,3.47,-3.7,6081002,5827069.27218935,23.7948520710059
"2618","Bulgaria","1932","Total excluding LULUCF","CO2","MtCO₂e",3.7,1,3.34,10.8,6151209,5827069.27218935,23.7948520710059
"2619","Bulgaria","1933","Total excluding LULUCF","CO2","MtCO₂e",3.43,1,3.7,-7.3,6213508,5827069.27218935,23.7948520710059
"2620","Bulgaria","1934","Total excluding LULUCF","CO2","MtCO₂e",3.54,1,3.43,3.2,6276439,5827069.27218935,23.7948520710059
"2621","Bulgaria","1935","Total excluding LULUCF","CO2","MtCO₂e",3.58,1,3.54,1.1,6340006,5827069.27218935,23.7948520710059
"2622","Bulgaria","1936","Total excluding LULUCF","CO2","MtCO₂e",3.63,1,3.58,1.4,6404218,5827069.27218935,23.7948520710059
"2623","Bulgaria","1937","Total excluding LULUCF","CO2","MtCO₂e",3.91,1,3.63,7.7,6469080,5827069.27218935,23.7948520710059
"2624","Bulgaria","1938","Total excluding LULUCF","CO2","MtCO₂e",4.31,1,3.91,10.2,6534599,5827069.27218935,23.7948520710059
"2625","Bulgaria","1939","Total excluding LULUCF","CO2","MtCO₂e",4.62,1,4.31,7.2,6598531,5827069.27218935,23.7948520710059
"2626","Bulgaria","1940","Total excluding LULUCF","CO2","MtCO₂e",5.31,1,4.62,14.9,6660842,5827069.27218935,23.7948520710059
"2627","Bulgaria","1941","Total excluding LULUCF","CO2","MtCO₂e",5.63,1,5.31,6,6721495,5827069.27218935,23.7948520710059
"2628","Bulgaria","1942","Total excluding LULUCF","CO2","MtCO₂e",6.55,1,5.63,16.3,6780455,5827069.27218935,23.7948520710059
"2629","Bulgaria","1943","Total excluding LULUCF","CO2","MtCO₂e",7.04,1,6.55,7.5,6837686,5827069.27218935,23.7948520710059
"2630","Bulgaria","1944","Total excluding LULUCF","CO2","MtCO₂e",5.7,1,7.04,-19,6895399,5827069.27218935,23.7948520710059
"2631","Bulgaria","1945","Total excluding LULUCF","CO2","MtCO₂e",6.59,1,5.7,15.6,6953599,5827069.27218935,23.7948520710059
"2632","Bulgaria","1946","Total excluding LULUCF","CO2","MtCO₂e",6.6,1,6.59,0.2,7012291,5827069.27218935,23.7948520710059
"2633","Bulgaria","1947","Total excluding LULUCF","CO2","MtCO₂e",7.62,1,6.6,15.5,7071478,5827069.27218935,23.7948520710059
"2634","Bulgaria","1948","Total excluding LULUCF","CO2","MtCO₂e",7.9,1,7.62,3.7,7131164,5827069.27218935,23.7948520710059
"2635","Bulgaria","1949","Total excluding LULUCF","CO2","MtCO₂e",9.45,1,7.9,19.6,7191004,5827069.27218935,23.7948520710059
"2636","Bulgaria","1950","Total excluding LULUCF","CO2","MtCO₂e",9.46,1,9.45,0.1,7250996,5827069.27218935,23.7948520710059
"2637","Bulgaria","1951","Total excluding LULUCF","CO2","MtCO₂e",10.3,1,9.46,8.9,7310533,5827069.27218935,23.7948520710059
"2638","Bulgaria","1952","Total excluding LULUCF","CO2","MtCO₂e",11.8,1,10.3,14.6,7372016,5827069.27218935,23.7948520710059
"2639","Bulgaria","1953","Total excluding LULUCF","CO2","MtCO₂e",13.2,1,11.8,11.9,7434686,5827069.27218935,23.7948520710059
"2640","Bulgaria","1954","Total excluding LULUCF","CO2","MtCO₂e",14.4,1,13.2,9.1,7497950,5827069.27218935,23.7948520710059
"2641","Bulgaria","1955","Total excluding LULUCF","CO2","MtCO₂e",15.5,1,14.4,7.6,7561487,5827069.27218935,23.7948520710059
"2642","Bulgaria","1956","Total excluding LULUCF","CO2","MtCO₂e",16.8,1,15.5,8.4,7625194,5827069.27218935,23.7948520710059
"2643","Bulgaria","1957","Total excluding LULUCF","CO2","MtCO₂e",18.6,1,16.8,10.7,7689135,5827069.27218935,23.7948520710059
"2644","Bulgaria","1958","Total excluding LULUCF","CO2","MtCO₂e",20.3,1,18.6,9.1,7753612,5827069.27218935,23.7948520710059
"2645","Bulgaria","1959","Total excluding LULUCF","CO2","MtCO₂e",24.7,1,20.3,21.7,7819004,5827069.27218935,23.7948520710059
"2646","Bulgaria","1960","Total excluding LULUCF","CO2","MtCO₂e",27.7,1,24.7,12.1,7885607,5827069.27218935,23.7948520710059
"2647","Bulgaria","1961","Total excluding LULUCF","CO2","MtCO₂e",31.6,1,27.7,14.1,7953472,5827069.27218935,23.7948520710059
"2648","Bulgaria","1962","Total excluding LULUCF","CO2","MtCO₂e",36.6,1,31.6,15.8,8022157,5827069.27218935,23.7948520710059
"2649","Bulgaria","1963","Total excluding LULUCF","CO2","MtCO₂e",40.6,1,36.6,10.9,8090703,5827069.27218935,23.7948520710059
"2650","Bulgaria","1964","Total excluding LULUCF","CO2","MtCO₂e",49.2,1,40.6,21.2,8157834,5827069.27218935,23.7948520710059
"2651","Bulgaria","1965","Total excluding LULUCF","CO2","MtCO₂e",53,1,49.2,7.7,8222588,5827069.27218935,23.7948520710059
"2652","Bulgaria","1966","Total excluding LULUCF","CO2","MtCO₂e",55.8,1,53,5.3,8284449,5827069.27218935,23.7948520710059
"2653","Bulgaria","1967","Total excluding LULUCF","CO2","MtCO₂e",62.5,1,55.8,12,8343494,5827069.27218935,23.7948520710059
"2654","Bulgaria","1968","Total excluding LULUCF","CO2","MtCO₂e",67.3,1,62.5,7.7,8400012,5827069.27218935,23.7948520710059
"2655","Bulgaria","1969","Total excluding LULUCF","CO2","MtCO₂e",74.3,1,67.3,10.4,8454584,5827069.27218935,23.7948520710059
"2656","Bulgaria","1970","Total excluding LULUCF","CO2","MtCO₂e",68.9,1,74.3,-7.3,8507541,5827069.27218935,23.7948520710059
"2657","Bulgaria","1971","Total excluding LULUCF","CO2","MtCO₂e",71.4,1,68.9,3.6,8559035,5827069.27218935,23.7948520710059
"2658","Bulgaria","1972","Total excluding LULUCF","CO2","MtCO₂e",73.6,1,71.4,3.1,8608660,5827069.27218935,23.7948520710059
"2659","Bulgaria","1973","Total excluding LULUCF","CO2","MtCO₂e",75.8,1,73.6,3,8655707,5827069.27218935,23.7948520710059
"2660","Bulgaria","1974","Total excluding LULUCF","CO2","MtCO₂e",77.5,1,75.8,2.2,8699174,5827069.27218935,23.7948520710059
"2661","Bulgaria","1975","Total excluding LULUCF","CO2","MtCO₂e",79.4,1,77.5,2.5,8738386,5827069.27218935,23.7948520710059
"2662","Bulgaria","1976","Total excluding LULUCF","CO2","MtCO₂e",79.8,1,79.4,0.5,8772556,5827069.27218935,23.7948520710059
"2663","Bulgaria","1977","Total excluding LULUCF","CO2","MtCO₂e",82.1,1,79.8,2.9,8801899,5827069.27218935,23.7948520710059
"2664","Bulgaria","1978","Total excluding LULUCF","CO2","MtCO₂e",86.5,1,82.1,5.4,8828030,5827069.27218935,23.7948520710059
"2665","Bulgaria","1979","Total excluding LULUCF","CO2","MtCO₂e",84.7,1,86.5,-2.1,8853207,5827069.27218935,23.7948520710059
"2666","Bulgaria","1980","Total excluding LULUCF","CO2","MtCO₂e",82.5,1,84.7,-2.6,8878787,5827069.27218935,23.7948520710059
"2667","Bulgaria","1981","Total excluding LULUCF","CO2","MtCO₂e",85.1,1,82.5,3.2,8905097,5827069.27218935,23.7948520710059
"2668","Bulgaria","1982","Total excluding LULUCF","CO2","MtCO₂e",94,1,85.1,10.5,8930708,5827069.27218935,23.7948520710059
"2669","Bulgaria","1983","Total excluding LULUCF","CO2","MtCO₂e",93.9,1,94,-0.1,8953122,5827069.27218935,23.7948520710059
"2670","Bulgaria","1984","Total excluding LULUCF","CO2","MtCO₂e",91.6,1,93.9,-2.4,8968909,5827069.27218935,23.7948520710059
"2671","Bulgaria","1985","Total excluding LULUCF","CO2","MtCO₂e",93.4,1,91.6,2,8975353,5827069.27218935,23.7948520710059
"2672","Bulgaria","1986","Total excluding LULUCF","CO2","MtCO₂e",94.6,1,93.4,1.3,8972555,5827069.27218935,23.7948520710059
"2673","Bulgaria","1987","Total excluding LULUCF","CO2","MtCO₂e",94,1,94.6,-0.6,8960554,5827069.27218935,23.7948520710059
"2674","Bulgaria","1988","Total excluding LULUCF","CO2","MtCO₂e",89.6,1,94,-4.7,8936652,5827069.27218935,23.7948520710059
"2675","Bulgaria","1989","Total excluding LULUCF","CO2","MtCO₂e",88.1,1,89.6,-1.7,8897541,5827069.27218935,23.7948520710059
"2676","Bulgaria","1990","Total excluding LULUCF","CO2","MtCO₂e",76.7,1,88.1,-12.9,8841466,5827069.27218935,23.7948520710059
"2677","Bulgaria","1991","Total excluding LULUCF","CO2","MtCO₂e",61.2,1,76.7,-20.2,8767000,5827069.27218935,23.7948520710059
"2678","Bulgaria","1992","Total excluding LULUCF","CO2","MtCO₂e",57,1,61.2,-6.9,8676379,5827069.27218935,23.7948520710059
"2679","Bulgaria","1993","Total excluding LULUCF","CO2","MtCO₂e",57.7,1,57,1.2,8576042,5827069.27218935,23.7948520710059
"2680","Bulgaria","1994","Total excluding LULUCF","CO2","MtCO₂e",56.1,1,57.7,-2.8,8474822,5827069.27218935,23.7948520710059
"2681","Bulgaria","1995","Total excluding LULUCF","CO2","MtCO₂e",57.7,1,56.1,2.9,8379305,5827069.27218935,23.7948520710059
"2682","Bulgaria","1996","Total excluding LULUCF","CO2","MtCO₂e",58.1,1,57.7,0.7,8291969,5827069.27218935,23.7948520710059
"2683","Bulgaria","1997","Total excluding LULUCF","CO2","MtCO₂e",55.9,1,58.1,-3.8,8211804,5827069.27218935,23.7948520710059
"2684","Bulgaria","1998","Total excluding LULUCF","CO2","MtCO₂e",53.3,1,55.9,-4.7,8137669,5827069.27218935,23.7948520710059
"2685","Bulgaria","1999","Total excluding LULUCF","CO2","MtCO₂e",46.4,1,53.3,-12.9,8067005,5827069.27218935,23.7948520710059
"2686","Bulgaria","2000","Total excluding LULUCF","CO2","MtCO₂e",45.3,1,46.4,-2.4,7997951,5827069.27218935,23.7948520710059
"2687","Bulgaria","2001","Total excluding LULUCF","CO2","MtCO₂e",49,1,45.3,8.2,7930700,5827069.27218935,23.7948520710059
"2688","Bulgaria","2002","Total excluding LULUCF","CO2","MtCO₂e",46.3,1,49,-5.5,7866242,5827069.27218935,23.7948520710059
"2689","Bulgaria","2003","Total excluding LULUCF","CO2","MtCO₂e",50.5,1,46.3,9.1,7804306,5827069.27218935,23.7948520710059
"2690","Bulgaria","2004","Total excluding LULUCF","CO2","MtCO₂e",49.6,1,50.5,-1.8,7744630,5827069.27218935,23.7948520710059
"2691","Bulgaria","2005","Total excluding LULUCF","CO2","MtCO₂e",50.7,1,49.6,2.2,7686964,5827069.27218935,23.7948520710059
"2692","Bulgaria","2006","Total excluding LULUCF","CO2","MtCO₂e",51.9,1,50.7,2.4,7631020,5827069.27218935,23.7948520710059
"2693","Bulgaria","2007","Total excluding LULUCF","CO2","MtCO₂e",55.7,1,51.9,7.3,7576675,5827069.27218935,23.7948520710059
"2694","Bulgaria","2008","Total excluding LULUCF","CO2","MtCO₂e",54.1,1,55.7,-2.9,7524084,5827069.27218935,23.7948520710059
"2695","Bulgaria","2009","Total excluding LULUCF","CO2","MtCO₂e",45.8,1,54.1,-15.3,7473509,5827069.27218935,23.7948520710059
"2696","Bulgaria","2010","Total excluding LULUCF","CO2","MtCO₂e",47.9,1,45.8,4.6,7425011,5827069.27218935,23.7948520710059
"2697","Bulgaria","2011","Total excluding LULUCF","CO2","MtCO₂e",53.2,1,47.9,11.1,7378652,5827069.27218935,23.7948520710059
"2698","Bulgaria","2012","Total excluding LULUCF","CO2","MtCO₂e",48.4,1,53.2,-9,7334007,5827069.27218935,23.7948520710059
"2699","Bulgaria","2013","Total excluding LULUCF","CO2","MtCO₂e",42.7,1,48.4,-11.8,7290092,5827069.27218935,23.7948520710059
"2700","Bulgaria","2014","Total excluding LULUCF","CO2","MtCO₂e",45.2,1,42.7,5.9,7245648,5827069.27218935,23.7948520710059
"2701","Bulgaria","2015","Total excluding LULUCF","CO2","MtCO₂e",48.2,1,45.2,6.6,7199739,5827069.27218935,23.7948520710059
"2702","Bulgaria","2016","Total excluding LULUCF","CO2","MtCO₂e",45.4,1,48.2,-5.8,7151948,5827069.27218935,23.7948520710059
"2703","Bulgaria","2017","Total excluding LULUCF","CO2","MtCO₂e",47.5,1,45.4,4.6,7102452,5827069.27218935,23.7948520710059
"2704","Bulgaria","2018","Total excluding LULUCF","CO2","MtCO₂e",43.6,1,47.5,-8.2,7051610,5827069.27218935,23.7948520710059
"2705","Slovakia","1850","Total excluding LULUCF","CO2","MtCO₂e",0.04,1,0,0,2392070,3683534.8816568,23.4150295857988
"2706","Slovakia","1851","Total excluding LULUCF","CO2","MtCO₂e",0.04,1,0.04,0,2400435,3683534.8816568,23.4150295857988
"2707","Slovakia","1852","Total excluding LULUCF","CO2","MtCO₂e",0.04,1,0.04,0,2408828,3683534.8816568,23.4150295857988
"2708","Slovakia","1853","Total excluding LULUCF","CO2","MtCO₂e",0.05,1,0.04,25,2417250,3683534.8816568,23.4150295857988
"2709","Slovakia","1854","Total excluding LULUCF","CO2","MtCO₂e",0.05,1,0.05,0,2425702,3683534.8816568,23.4150295857988
"2710","Slovakia","1855","Total excluding LULUCF","CO2","MtCO₂e",0.05,1,0.05,0,2434184,3683534.8816568,23.4150295857988
"2711","Slovakia","1856","Total excluding LULUCF","CO2","MtCO₂e",0.05,1,0.05,0,2442695,3683534.8816568,23.4150295857988
"2712","Slovakia","1857","Total excluding LULUCF","CO2","MtCO₂e",0.06,1,0.05,20,2451235,3683534.8816568,23.4150295857988
"2713","Slovakia","1858","Total excluding LULUCF","CO2","MtCO₂e",0.06,1,0.06,0,2459806,3683534.8816568,23.4150295857988
"2714","Slovakia","1859","Total excluding LULUCF","CO2","MtCO₂e",0.06,1,0.06,0,2468406,3683534.8816568,23.4150295857988
"2715","Slovakia","1860","Total excluding LULUCF","CO2","MtCO₂e",0.06,1,0.06,0,2477036,3683534.8816568,23.4150295857988
"2716","Slovakia","1861","Total excluding LULUCF","CO2","MtCO₂e",0.21,1,0.06,200,2485696,3683534.8816568,23.4150295857988
"2717","Slovakia","1862","Total excluding LULUCF","CO2","MtCO₂e",0.35,1,0.21,66.7,2494386,3683534.8816568,23.4150295857988
"2718","Slovakia","1863","Total excluding LULUCF","CO2","MtCO₂e",0.5,1,0.35,42.9,2503107,3683534.8816568,23.4150295857988
"2719","Slovakia","1864","Total excluding LULUCF","CO2","MtCO₂e",0.64,1,0.5,28,2511858,3683534.8816568,23.4150295857988
"2720","Slovakia","1865","Total excluding LULUCF","CO2","MtCO₂e",0.78,1,0.64,21.9,2520640,3683534.8816568,23.4150295857988
"2721","Slovakia","1866","Total excluding LULUCF","CO2","MtCO₂e",0.93,1,0.78,19.2,2529452,3683534.8816568,23.4150295857988
"2722","Slovakia","1867","Total excluding LULUCF","CO2","MtCO₂e",1.07,1,0.93,15.1,2538294,3683534.8816568,23.4150295857988
"2723","Slovakia","1868","Total excluding LULUCF","CO2","MtCO₂e",1.22,1,1.07,14,2547168,3683534.8816568,23.4150295857988
"2724","Slovakia","1869","Total excluding LULUCF","CO2","MtCO₂e",1.36,1,1.22,11.5,2556072,3683534.8816568,23.4150295857988
"2725","Slovakia","1870","Total excluding LULUCF","CO2","MtCO₂e",1.51,1,1.36,11,2565008,3683534.8816568,23.4150295857988
"2726","Slovakia","1871","Total excluding LULUCF","CO2","MtCO₂e",1.65,1,1.51,9.3,2573975,3683534.8816568,23.4150295857988
"2727","Slovakia","1872","Total excluding LULUCF","CO2","MtCO₂e",1.79,1,1.65,8.5,2582972,3683534.8816568,23.4150295857988
"2728","Slovakia","1873","Total excluding LULUCF","CO2","MtCO₂e",1.94,1,1.79,8.4,2592002,3683534.8816568,23.4150295857988
"2729","Slovakia","1874","Total excluding LULUCF","CO2","MtCO₂e",2.08,1,1.94,7.2,2601062,3683534.8816568,23.4150295857988
"2730","Slovakia","1875","Total excluding LULUCF","CO2","MtCO₂e",2.23,1,2.08,7.2,2610154,3683534.8816568,23.4150295857988
"2731","Slovakia","1876","Total excluding LULUCF","CO2","MtCO₂e",3.85,1,2.23,72.6,2619278,3683534.8816568,23.4150295857988
"2732","Slovakia","1877","Total excluding LULUCF","CO2","MtCO₂e",4.04,1,3.85,4.9,2628434,3683534.8816568,23.4150295857988
"2733","Slovakia","1878","Total excluding LULUCF","CO2","MtCO₂e",4.24,1,4.04,5,2637621,3683534.8816568,23.4150295857988
"2734","Slovakia","1879","Total excluding LULUCF","CO2","MtCO₂e",4.55,1,4.24,7.3,2646841,3683534.8816568,23.4150295857988
"2735","Slovakia","1880","Total excluding LULUCF","CO2","MtCO₂e",4.83,1,4.55,6.2,2656093,3683534.8816568,23.4150295857988
"2736","Slovakia","1881","Total excluding LULUCF","CO2","MtCO₂e",5.1,1,4.83,5.6,2665376,3683534.8816568,23.4150295857988
"2737","Slovakia","1882","Total excluding LULUCF","CO2","MtCO₂e",5.21,1,5.1,2.2,2674693,3683534.8816568,23.4150295857988
"2738","Slovakia","1883","Total excluding LULUCF","CO2","MtCO₂e",5.57,1,5.21,6.9,2684041,3683534.8816568,23.4150295857988
"2739","Slovakia","1884","Total excluding LULUCF","CO2","MtCO₂e",5.75,1,5.57,3.2,2693422,3683534.8816568,23.4150295857988
"2740","Slovakia","1885","Total excluding LULUCF","CO2","MtCO₂e",6.04,1,5.75,5,2702836,3683534.8816568,23.4150295857988
"2741","Slovakia","1886","Total excluding LULUCF","CO2","MtCO₂e",6.35,1,6.04,5.1,2712283,3683534.8816568,23.4150295857988
"2742","Slovakia","1887","Total excluding LULUCF","CO2","MtCO₂e",6.67,1,6.35,5,2721762,3683534.8816568,23.4150295857988
"2743","Slovakia","1888","Total excluding LULUCF","CO2","MtCO₂e",7.14,1,6.67,7,2731275,3683534.8816568,23.4150295857988
"2744","Slovakia","1889","Total excluding LULUCF","CO2","MtCO₂e",7.56,1,7.14,5.9,2740820,3683534.8816568,23.4150295857988
"2745","Slovakia","1890","Total excluding LULUCF","CO2","MtCO₂e",7.97,1,7.56,5.4,2750399,3683534.8816568,23.4150295857988
"2746","Slovakia","1891","Total excluding LULUCF","CO2","MtCO₂e",8.22,1,7.97,3.1,2760011,3683534.8816568,23.4150295857988
"2747","Slovakia","1892","Total excluding LULUCF","CO2","MtCO₂e",8.32,1,8.22,1.2,2769657,3683534.8816568,23.4150295857988
"2748","Slovakia","1893","Total excluding LULUCF","CO2","MtCO₂e",8.48,1,8.32,1.9,2779336,3683534.8816568,23.4150295857988
"2749","Slovakia","1894","Total excluding LULUCF","CO2","MtCO₂e",8.66,1,8.48,2.1,2789049,3683534.8816568,23.4150295857988
"2750","Slovakia","1895","Total excluding LULUCF","CO2","MtCO₂e",8.94,1,8.66,3.2,2798796,3683534.8816568,23.4150295857988
"2751","Slovakia","1896","Total excluding LULUCF","CO2","MtCO₂e",9.12,1,8.94,2,2808577,3683534.8816568,23.4150295857988
"2752","Slovakia","1897","Total excluding LULUCF","CO2","MtCO₂e",9.58,1,9.12,5,2818392,3683534.8816568,23.4150295857988
"2753","Slovakia","1898","Total excluding LULUCF","CO2","MtCO₂e",9.77,1,9.58,2,2828241,3683534.8816568,23.4150295857988
"2754","Slovakia","1899","Total excluding LULUCF","CO2","MtCO₂e",9.99,1,9.77,2.3,2838124,3683534.8816568,23.4150295857988
"2755","Slovakia","1900","Total excluding LULUCF","CO2","MtCO₂e",9.93,1,9.99,-0.6,2848041,3683534.8816568,23.4150295857988
"2756","Slovakia","1901","Total excluding LULUCF","CO2","MtCO₂e",10.3,1,9.93,3.7,2857994,3683534.8816568,23.4150295857988
"2757","Slovakia","1902","Total excluding LULUCF","CO2","MtCO₂e",10.4,1,10.3,1,2867980,3683534.8816568,23.4150295857988
"2758","Slovakia","1903","Total excluding LULUCF","CO2","MtCO₂e",10.6,1,10.4,1.9,2878002,3683534.8816568,23.4150295857988
"2759","Slovakia","1904","Total excluding LULUCF","CO2","MtCO₂e",10.7,1,10.6,0.9,2888058,3683534.8816568,23.4150295857988
"2760","Slovakia","1905","Total excluding LULUCF","CO2","MtCO₂e",11,1,10.7,2.8,2898150,3683534.8816568,23.4150295857988
"2761","Slovakia","1906","Total excluding LULUCF","CO2","MtCO₂e",11.4,1,11,3.6,2908276,3683534.8816568,23.4150295857988
"2762","Slovakia","1907","Total excluding LULUCF","CO2","MtCO₂e",11.9,1,11.4,4.4,2918438,3683534.8816568,23.4150295857988
"2763","Slovakia","1908","Total excluding LULUCF","CO2","MtCO₂e",12.1,1,11.9,1.7,2928636,3683534.8816568,23.4150295857988
"2764","Slovakia","1909","Total excluding LULUCF","CO2","MtCO₂e",12.1,1,12.1,0,2938868,3683534.8816568,23.4150295857988
"2765","Slovakia","1910","Total excluding LULUCF","CO2","MtCO₂e",12,1,12.1,-0.8,2949137,3683534.8816568,23.4150295857988
"2766","Slovakia","1911","Total excluding LULUCF","CO2","MtCO₂e",12.1,1,12,0.8,2959441,3683534.8816568,23.4150295857988
"2767","Slovakia","1912","Total excluding LULUCF","CO2","MtCO₂e",12.8,1,12.1,5.8,2969781,3683534.8816568,23.4150295857988
"2768","Slovakia","1913","Total excluding LULUCF","CO2","MtCO₂e",13.3,1,12.8,3.9,2980157,3683534.8816568,23.4150295857988
"2769","Slovakia","1914","Total excluding LULUCF","CO2","MtCO₂e",12.3,1,13.3,-7.5,2990569,3683534.8816568,23.4150295857988
"2770","Slovakia","1915","Total excluding LULUCF","CO2","MtCO₂e",12.3,1,12.3,0,3001017,3683534.8816568,23.4150295857988
"2771","Slovakia","1916","Total excluding LULUCF","CO2","MtCO₂e",13,1,12.3,5.7,3011502,3683534.8816568,23.4150295857988
"2772","Slovakia","1917","Total excluding LULUCF","CO2","MtCO₂e",12.3,1,13,-5.4,3022023,3683534.8816568,23.4150295857988
"2773","Slovakia","1918","Total excluding LULUCF","CO2","MtCO₂e",10.7,1,12.3,-13,3033229,3683534.8816568,23.4150295857988
"2774","Slovakia","1919","Total excluding LULUCF","CO2","MtCO₂e",10.2,1,10.7,-4.7,3044476,3683534.8816568,23.4150295857988
